Edogawa Ranpo no Kaijin Nijuu Mensou DS,Takara Tomy,Takara Tomy,"December 18, 2008 (JP)",,,,
Een Tegen 100,Foreign Media,Foreign Media,"May 25, 2009 (EU)",,,,
Egg Monster Hero,Square Enix,Square Enix,"March 24, 2005 (JP)",,,,
Eggheads,Avanquest Software,Avanquest Software,"December 16, 2011 (EU)",,,,
Eigo de Tabisuru: Little Charo,Jupiter Corporation,Nintendo,"January 20, 2011 (JP)",,,,
Eigo o Taberu Fushigi na Ikimono Marsh,Microvision,Dimple Entertainment,"October 25, 2007 (JP)",,,,
The Eigyoudou,Jorudan,Jorudan,"March 27, 2008 (JP)",,,,
Eijukugo Target 1000 DS,IE Institute,IE Institute,"August 9, 2007 (JP)",,,,
Eiken DS,AI,Rocket Company,"September 27, 2007 (JP)",,,,
Eiken DS Training,Spiel,IE Institute,"September 13, 2007 (JP)",,,,
Eiken Kakomon Daishuuroku: Eiken DS 2 Deluxe,Rocket Company,Rocket Company,"April 9, 2009 (JP)",,,,
Eiken-Ou: 2-Kyuuhen,Gakken,Gakken,"April 26, 2007 (JP)",,,,
Eiken-Ou: 3-Kyuuhen,Gakken,Gakken,"April 26, 2007 (JP)",,,,
Eiken-Ou: 4-Kyuuhen,Gakken,Gakken,"April 26, 2007 (JP)",,,,
Eiken-Ou: Jun-2-Kyuuhen,Gakken,Gakken,"August 30, 2007 (JP)",,,,
Eikoh Seminar Koushiki DS Kyouzai: Chuugaku Eitango - Eitan Zamurai DS,Good-Feel,Educational Network,"March 26, 2009 (JP)",,,,
Eikoh Seminar Koushiki DS Kyouzai: Koukou Eitango - Eitan Zamurai DS,Good-Feel,Educational Network,"June 11, 2009 (JP)",,,,
Eikoh Seminar Koushiki DS Kyouzai: Shougakkou Eigo - Eitan Zamurai DS,Good-Feel,Educational Network,"March 26, 2009 (JP)",,,,
Eitango Target 1900 DS,IE Institute,IE Institute,"August 10, 2006 (JP)",,,,
El Internado Laguna Negra,Virgin Play,Virgin Play,"May 14, 2009 (JP)",,,,
El Tigre: The Adventures of Manny Rivera,Barking Lizards Technologies,THQ,"October 29, 2007 (NA)",,,,
Elebits: The Adventures of Kai and Zero,Konami,Konami,"December 11, 2008 (JP)",,,,
Element Hunters,Climax Entertainment,Bandai Namco Games,"October 22, 2009 (JP)",,,,
Elemental Monster,Hudson Soft,Hudson Soft,"September 20, 2007 (JP)",,,,
Elements of Destruction,Black Lantern Studios,THQ,"December 17, 2007 (NA)",,,,
Elf Bowling 1 & 2,Ignition Entertainment,Ignition Entertainment,"December 1, 2005 (NA)",,,,
Elite Beat Agents,iNiS,Nintendo,"November 6, 2006 (NA)",,,,
Elite Forces: Unit 77,Gammick Entertainment,Deep Silver,"February 27, 2009 (NA)",,,,
Ellen Whitaker's Horse Life,Deep Silver,Deep Silver,"November 28, 2008 (EU)",,,,
Elminage DS Remix: Yami no Miko to Kamigami no Yubiwa,Opera House,Starfish SD,"November 13, 2008 (JP)",,,,
Elminage II DS Remix: Sousei no Megami to Unmei no Daichi,Opera House,Starfish SD,"July 1, 2010 (JP)",,,,
Elvenland,Snapdragon Games,Intenium,"April 1, 2008 (EU)",,,,
Emblem of Gundam,Namco Bandai Games,Namco Bandai Games,"May 1, 2008 (JP)",,,,
Emergency! Desaster Rescue SquadEmergency DSEU,Sixteen Tons Entertainment,"Destineer, Foreign Media","April 7, 2009 (NA)",,,,
Emergency 2012,Quadriga Games,Rondomedia,"November 24, 2010 (EU)",,,,
Emergency Kids,Quadriga Games,Rondomedia,2010 (EU),,,,
Emergency Room: Real Life Rescues,Legacy Interactive,Legacy Interactive,"August 31, 2009 (NA)",,,,
Emily Archer and the Curse of Tutankhamun,Joindots,Mastertronic,"March 18, 2011 (EU)",,,,
Emily the Strange: Strangerous,Exozet Games,PQube,"June 10, 2011 (EU)",,,,
Emma at the Farm,Nobilis,Aspyr Media,"November 28, 2008 (EU)",,,,
Emma in the Mountains,Nobilis,Aspyr Media,"December 3, 2008 (NA)",,,,
Enchanted,Altron,Disney Interactive Studios,"November 13, 2007 (NA)",,,,
Ener-G Dance SquadImagine Modern DancerEU,Lexis Numerique,Ubisoft,"October 21, 2008 (NA)",,,,
Ener-G Gym RocketsImagine GymnastEU,1st Playable Productions,Ubisoft,"October 21, 2008 (NA)",,,,
Ener-G Horse RidersImagine: Champion RiderEUAlexandra Ledermann: The Mystery of the Wild HorsesEU,Lexis Numerique,Ubisoft,"October 21, 2008 (NA)",,,,
Englisch macht Spass: Eine Reise nach London!,Kritzelkratz 3000,DTP Young Entertainment,"November 14, 2008 (EU)",,,,
English Training: Have Fun Improving Your Skills!,Plato,Nintendo,"January 26, 2006 (JP)",,,,
EQ Trainer DS: Dekiru Otona no Communication Jutsu,Bullets,Takara Tomy,"March 8, 2007 (JP)",,,,
Equitation Galops 1 a 7,Anuman Interactive,Atari SA,"September 19, 2008 (EU)",,,,
Equestrian Training,Atari,Atari,"November 7, 2008 (EU)",,,,
Eragon,Amaze Entertainment,Vivendi Games,"November 14, 2006 (NA)",,,,
Escape the Museum,Gogii Games,GameMill Publishing,"April 14, 2009 (NA)",,,,
Essential Sudoku DS,Essential Games,D3 Publisher,"October 27, 2006 (NA)",,,,
Etrian Odyssey,"Atlus, Lancarse","Atlus, Nintendo","January 18, 2007 (JP)",,,,
Etrian Odyssey II: Heroes of Lagaard,"Atlus, Lancarse",Atlus,"February 21, 2008 (JP)",,,,
Etrian Odyssey III: The Drowned City,Atlus,Atlus,"April 1, 2010 (JP)",,,,
Everything's Rosie,Avanquest Software,Avanquest Software,"January 25, 2013 (EU)",,,,
Exit,Taito Corporation,"Square Enix, Taito Corporation, Ubisoft","January 24, 2008 (JP)",,,,
Eyeshield 21: MAX Devil Power,Nintendo,Nintendo,"February 2, 2006 (JP)",,,,
F24: Stealth Fighter,Majesco Entertainment,"Eidos Interactive, Majesco Entertainment","February 20, 2007 (NA)",,,,
Fab 5 Soccer,Destineer,Destineer,"April 11, 2008 (NA)",,,,
FabStyle,Koei Tecmo Games,Koei Tecmo Games,"November 24, 2011 (JP)",,,,
Fabulous Finds,THQ,THQ,"September 21, 2009 (NA)",,,,
Fairyland: Melody Magic,Ubisoft Shanghai,Ubisoft,"October 10, 2009 (NA)",,,,
Family Feud,Ubisoft,Ubisoft,"September 29, 2009 (NA)",,,,
Family Fortunes,Mindscape,Mindscape,"October 23, 2009 (EU)",,,,
Family Park Tycoon,Visual Imagination Software,Astragon,"November 17, 2008 (EU)",,,,
Famous,Famous,Nobilis,"June 18, 2010 (EU)",,,,
Fancy Nancy: Tea Party Time!,Webfoot Technologies,THQ,"September 14, 2010 (NA)",,,,
Fantastic Four: Rise of the Silver Surfer,7 Studios,2K GamesTake-Two Interactive,"June 15, 2007 (WW)",,,,
Fantasy AquariumKokoro ga Uruou Birei Aquarium DS: Kujira - Iruka - PenguinJP,Destineer,Mercury GamesDestineer,"December 11, 2007 (EU)",,,,
Farm Frenzy 3,Easy Interactive,Easy Interactive,"November 10, 2011 (EU)",,,,
Farm Frenzy: Animal Country,City Interactive,City Interactive,"September 24, 2010 (EU)",,,,
Farmscapes,Big Fish Games,Mastertronic,"March 29, 2013 (EU)",,,,
Farmtopia,505 Games,505 Games,"October 19, 2010 (NA)",,,,
Fashion Tycoon,Engine Software,MSL,2010 (EU),,,,
Fashion Week Jr. DesignerFashion Designer: High FashionEU,Creative Pattern,505 Games,"March 13, 2009 (EU)",,,,
Fast Food Panic,Dorasu,SouthPeak Games,"January 15, 2010 (NA)",,,,
Feel the Magic: XY/XXProject RubEU,Sonic Team,AU: Nintendo AustraliaWW: Sega,"November 16, 2004 (NA)",,,,
Ferrari Challenge: Trofeo Pirelli,Climax,System 3,"July 4, 2008 (EU)",,,,
FIFA 06,Electronic Arts,Electronic Arts,"September 30, 2005 (EU)",,,,
FIFA 07,EA Sports,EA Sports,"September 29, 2006 (EU)",,,,
FIFA 08,EA Canada,EA Sports,"September 28, 2007 (EU)",,,,
FIFA 09,EA Canada,EA Sports,"October 3, 2008 (EU)",,,,
FIFA 10,EA Sports,Electronic Arts,"October 1, 2009 (EU)",,,,
FIFA 11,EA Sports,Electronic Arts,"October 8, 2010 (NA,EU)",,,,
FIFA Street 2,EA Canada,EA Sports Big,"February 28, 2006 (NA)",,,,
FIFA Street 3,Exient Entertainment,EA Sports Big,"February 18, 2008 (NA)",,,,
FIFA World Cup: Germany 2006,Exient Entertainment,Electronic Arts,"April 24, 2006 (NA)",,,,
Fifi & the Flowertots,Uacari,Avanquest,"July 17, 2009 (EU)",,,,
Fifi and the Flowertots: Fifi's Garden Party,Uacari,Avanquest,"November 4, 2011 (EU)",,,,
Fighting Fantasy: The Warlock of Firetop Mountain,Big Blue Bubble,Aspyr,"November 23, 2009 (NA)",,,,
Final Fantasy III,Matrix Software,Square Enix,"August 24, 2006 (JP)",,,,
Final Fantasy IV,Matrix SoftwareSquare Enix,Square Enix,"December 20, 2007 (JP)",,,,
Final Fantasy XII: Revenant Wings,Square EnixThink & Feel,Square Enix,"April 26, 2007 (JP)",,,,
Final Fantasy Crystal Chronicles: Echoes of Time,Square Enix,Square Enix,"January 29, 2009 (JP)",,,,
Final Fantasy Crystal Chronicles: Ring of Fates,Square Enix,Square Enix,"August 23, 2007 (JP)",,,,
Final Fantasy Fables: Chocobo Tales,h.a.n.d.,Square Enix,"December 14, 2006 (JP)",,,,
Final Fantasy Tactics A2: Grimoire of the Rift,Square Enix,Square Enix,"October 25, 2007 (JP)",,,,
Final Fantasy: The 4 Heroes of Light,Matrix Software,Square Enix,"October 29, 2009 (JP)",,,,
Fire Emblem: Shadow Dragon,Intelligent Systems,Nintendo,"August 7, 2008 (JP)",,,,
Fire Emblem: Shin Monshō no Nazo ~Hikari to Kage no Eiyū~,Intelligent Systems,Nintendo,"June 15, 2010 (JP)",,,,
Fireman Sam,Uacari,Avanquest,"August 27, 2010 (EU)",,,,
Fireman Sam: Action Stations,Uacari,Avanquest,"November 15, 2013 (EU)",,,,
Fish Tycoon,"Big Fish Games, Last Day of Work","Eidos Interactive, Majesco Entertainment","October 16, 2007 (NA)",,,,
Fishdom,Playrix Entertainment,Atari SA,"July 5, 2011 (EU)",,,,
Fix It: Home Improvement,Oxygen Interactive,SouthPeak Games,"May 21, 2010 (EU)",,,,
Fizz,DK Games,Lexicon Entertainment,"February 29, 2008 (EU)",,,,
Flaklypa Grand Prix,Caprino Studios,PAN Vision,"April 23, 2010 (EU)",,,,
Flash Focus: Vision Training in Minutes a Day,"Namco Bandai Games, Nintendo",Nintendo,"May 31, 2007 (JP)",,,,
Flipper Critters,Zen Studios,"Conspiracy Entertainment, Ignition Entertainment","March 23, 2007 (EU)",,,,
Flips: Artemis Fowl,Electronic Arts,Electronic Arts,"December 3, 2009 (EU)",,,,
Flips: Cathy Cassidy,Electronic Arts,Electronic Arts,"December 4, 2009 (EU)",,,,
Flips: Enid Blyton - Faraway Tree Stories,Electronic Arts,Electronic Arts,"December 4, 2009 (EU)",,,,
Flips: Enid Blyton - The Adventure Series,Electronic Arts,Electronic Arts,"April 23, 2010 (EU)",,,,
Flips: Mr. Gum,Electronic Arts,Electronic Arts,"April 23, 2010 (EU)",,,,
Flips: Percy Jackson,Electronic Arts,Electronic Arts,"February 12, 2010 (EU)",,,,
Flips: Too Ghoul for School,Electronic Arts,Electronic Arts,"December 4, 2009 (EU)",,,,
Florist Shop,Teyon,"UFO Interactive Games, Rondomedia","September 21, 2010 (NA)",,,,
"Flower, Sun, and Rain: Murder and Mystery in Paradise","Grasshopper Manufacture, h.a.n.d.","Marvelous Entertainment, Rising Star Games, Xseed Games","March 6, 2008 (JP)",,,,
Flunkene Pirater,Krea Media,Krea Media,2009 (EU),,,,
Flunkerne: Pa Manen,Krea Media,Krea Media,"May 14, 2009 (EU)",,,,
Flunkerne Superskurke,Krea Media,Krea Media,"May 20, 2009 (EU)",,,,
Foot 2 Rue Nicolas Anelka,Koch Media,Deep Silver,2009 (EU),,,,
Football Academy,EA Sports,EA Sports,"March 29, 2009 (EU)",,,,
Football Director DS,Sports Director Limited,Pinnacle,"October 31, 2008 (EU)",,,,
Ford Racing 3,Visual Impact,"Empire Interactive, Zoo Digital Publishing","December 7, 2005 (NA)",,,,
Fort Boyard: Casse-tete & Enigmes,DREAM ON STUDIO,Mindscape,"June 26, 2009 (EU)",,,,
Fort Boyard: The Game,DREAM ON STUDIO,Mindscape,"June 22, 2007 (EU)",,,,
Fossil Fighters,Red Entertainment,Nintendo,"April 17, 2008 (JP)",,,,
Fossil Fighters: Champions,"Nintendo SPD, Red Entertainment, M2, Artdink",Nintendo,"November 18, 2010 (JP)",,,,
Fossil League: Dino Tournament Challenge,MTO,"D3 Publisher, MTO","August 25, 2005 (NA)",,,,
Foster's Home for Imaginary Friends: Imagination Invaders,Sensory Sweep Studios,Midway Games,"November 12, 2007 (NA)",,,,
Foto Frenzy: Spot the Difference,Sanuk Games,Storm City Games,"November 24, 2009 (NA)",,,,
Foto ShowdownMonster FinderJP,Alpha Unit,Konami,"November 19, 2009 (NA)",,,,
Franklin's Great Adventures,Neko Entertainment,The Game Factory,"February 3, 2006 (EU)",,,,
Freddi Fish And Friends: ABC Under The Sea,1st Playable Productions,Atari,"November 28, 2008 (EU)",,,,
Freddie Flintoff's Power Play CricketShane Watson's PowerPlay Cricket 2011AUS,Tradewest,Tradewest,"August 13, 2010 (EU)",,,,
Freedom Wings,Taito Corporation,"Natsume, Taito Corporation, Zoo Digital Publishing","April 27, 2006 (JP)",,,,
Fresh Pretty Cure: Asobi Collection,Bandai,Namco Bandai Games,"October 29, 2009 (JP)",,,,
Freshly-Picked Tingle's Rosy Rupeeland,Vanpool,Nintendo,"September 2, 2006 (JP)",,,,
Fritz Chessfritz by chessbaseEU,Deep Silver,Deep Silver,"July 10, 2009 (EU)",,,,
Frogger: Helmet Chaos,Konami,Konami,"September 27, 2005 (NA)",,,,
"The Frogman Show: DS Datte, Shouganaijanai.",Compile Heart,Compile Heart,"October 25, 2007 (JP)",,,,
From the Abyss,Sonic Powered,"Sonic Powered, Aksys Games","August 26, 2008 (NA)",,,,
Front Mission,Square Enix,Square Enix,"March 22, 2007 (JP)",,,,
Front Mission 2089: Border of Madness,h.a.n.d.,Square Enix,"May 29, 2008 (JP)",,,,
Fruits Mura no Doubutsu Tachi 2,TDK Core,TDK Core,"April 6, 2006 (JP)",,,,
Fukoumori: Moririi no Unhappy Project,Bandai Namco Games,Bandai Namco Games,"November 29, 2007 (JP)",,,,
Fullmetal Alchemist: Dual Sympathy,Bandai,"Bandai, Destineer, Empire Interactive","July 21, 2005 (JP)",,,,
Fullmetal Alchemist: Trading Card Game,Destineer,Destineer,"October 15, 2007 (NA)",,,,
Fushigi no Dungeon: Fuurai no Shiren 4 - Kami no Hitomi to Akuma no Heso,ChunSoft,Spike,"February 25, 2010 (JP)",,,,
Fushigi no Dungeon: Fuurai no Shiren 5 - Fortune Tower to Unmei no Dice,ChunSoft,Spike,"December 9, 2010 (JP)",,,,
Fushigi no Dungeon: Fuurai no Shiren DS 2,ChunSoft,Spike,"November 13, 2008 (JP)",,,,
Fushigi Yuugi DS,Idea Factory,Idea Factory,"June 25, 2009 (JP)",,,,
Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,Good-Feel,Benesse,"September 25, 2008 (JP)",,,,
Futari wa Pretty Cure: Max Heart – Danzen! DS de Precure - Chikara wo Awasete Dai Battle,Bandai,Namco Bandai Games,"December 1, 2005 (JP)",,,,
Futari wa Pretty Cure Splash Star: Panpaka game deji kojo!,Bandai,Namco Bandai Games,"November 30, 2006 (JP)",,,,
futureU,Aspyr Media,Aspyr Media,"November 3, 2008 (NA)",,,,
Fuuun! Dairoujou,Idea Factory,Idea Factory,"April 23, 2009 (JP)",,,,
Fuyu no Sonata DS,D3 Publisher,D3 Publisher,"December 17, 2009 (JP)",,,,
G-Force,Keen Games,Disney Interactive Studios,"July 21, 2009 (NA)",,,,
G.I. Joe: The Rise of Cobra,Backbone Entertainment,Electronic Arts,"August 24, 2009 (NA)",,,,
Gachapin Challenge DS,Hudson Soft,Hudson Soft,"July 17, 2008 (JP)",,,,
Gachapin Nikki DS,Hudson Soft,Hudson Soft,"September 20, 2007 (JP)",,,,
Gaitame Baibai Trainer: Kabutore FX,Kojima Productions,Konami,"March 26, 2009 (JP)",,,,
Gakken Chuugokugo Sanmai DS,Gakken,Gakken,"July 10, 2008 (JP)",,,,
Gakken Chuugokugo Sanmai DS: Kiki-Tore & Shoki-Tore,Gakken,Gakken,"March 17, 2011 (JP)",,,,
Gakken DS: Otona no Gakushuu Kindaichi Sensei no Nihongo Lesson,Gakken,Gakken,"February 22, 2007 (JP)",,,,
Gakken DS: Shin TOEIC Test Kanzen Kouryaku,Gakken,Gakken,"September 13, 2007 (JP)",,,,
Gakken Hangul-Go Sanmai DS: Kiki-Tore & Shoki-Tore,Gakken,Gakken,"March 17, 2011 (JP)",,,,
Gakken M Bunko: Monoshiri Edo Meijin,Gakken,Gakken,"April 10, 2008 (JP)",,,,
Gakken Mainichi no Drill DS: Mesaze! Miracle Shougaku 1 Nensei,Gakken,Gakken,"July 19, 2008 (JP)",,,,
Gakken Mu Henshuubu Kanshuu: Choujou Genshou Research File,Gakken,Gakken,"September 11, 2008 (JP)",,,,
Gakken: Shin TOEIC Test Kanzen Kouryaku 2,Gakken,Gakken,"March 19, 2009 (JP)",,,,
Gakkou no Kaidan DS,Compile Heart,Compile Heart,"July 17, 2008 (JP)",,,,
Gakkou no Kowai Uwasa: Hanako-San ga Kita!! Minna no Hanako-San,WorkJam,Arc System Works,"August 7, 2008 (JP)",,,,
Gakuen Alice,Kids Station,Kids Station,"April 19, 2007 (JP)",,,,
Gakuen Hetalia,Idea Factory,Idea Factory,"March 8, 2012 (JP)",,,,
The Gal Mahjong,D3 Publisher,D3 Publisher,"September 25, 2008 (JP)",,,,
Galactic Taz Ball,WayForward Technologies,Warner Bros. Interactive Entertainment,"August 10, 2010 (NA)",,,,
Galactik Football,505 Games,505 Games,"July 1, 2009 (EU)",,,,
Galaxy Racers,KUNST-STOFF,Ubisoft,"June 25, 2010 (EU)",,,,
Galileo,D3 Publisher,D3 Publisher,"October 16, 2008 (JP)",,,,
Galileo Mystery: The Crown of Mida,Independent Arts,SevenOne Intermedia,"October 8, 2009 (EU)",,,,
Game & Watch Collection,Nintendo,Nintendo,"July 28, 2006 (JP)",,,,
Game & Watch Collection 2,Nintendo,Nintendo,"September 5, 2008 (JP)",,,,
Game Book DS: Aquarian Age Perpetual Period,Broccoli,Broccoli,"February 25, 2010 (JP)",,,,
Game Book DS: Koukaku no Regios,Broccoli,Broccoli,"January 28, 2010 (JP)",,,,
Game Center CX: Arino no Chousenjou 2,indieszero,Bandai Namco Games,"February 26, 2009 (JP)",,,,
Game de Demashita! Powerpuff Girls Z,Namco Bandai Games,Namco Bandai Games,"June 14, 2007 (JP)",,,,
Game Hits!,Foreign Media,Destineer,"February 26, 2010 (EU)",,,,
Games Around the World,JV Games Inc.,Zoo Games,"October 26, 2010 (NA)",,,,
Gamics Series Vol. 1: Yokoyama Mitsuteru - San Goku Shi - Vol. 1 - Touen no Chikai,ASNetworks,ASNetworks,"December 28, 2006 (JP)",,,,
Gamics Series Vol. 1: Yokoyama Mitsuteru - San Goku Shi - Vol. 2 - Ryofu no Matsuro,ASNetworks,ASNetworks,"February 22, 2007 (JP)",,,,
Gamics Series Vol. 1: Yokoyama Mitsuteru - San Goku Shi - Vol. 3,ASNetworks,ASNetworks,"March 29, 2007 (JP)",,,,
Gamics Series Vol. 1: Yokoyama Mitsuteru - San Goku Shi - Vol. 4,ASNetworks,ASNetworks,"April 26, 2007 (JP)",,,,
Gamics Series Vol. 1: Yokoyama Mitsuteru - San Goku Shi - Vol. 5,ASNetworks,ASNetworks,"May 24, 2007 (JP)",,,,
Gamics Series Vol. 1: Yokoyama Mitsuteru - San Goku Shi - Vol. 6,ASNetworks,ASNetworks,"June 28, 2007 (JP)",,,,
Ganbare Goemon: Tōkai Dōchū Ōedo Tengu ri Kaeshi no Maki,Konami,Konami,"June 23, 2005 (JP)",,,,
Garaku Tale,MuuMuu,Koei,"March 16, 2006 (JP)",,,,
Gardening Mama,Cooking Mama Limited,"Majesco Entertainment, Taito Corporation","March 19, 2009 (JP)",,,,
Gardenscapes,Easy Interactive,Easy Interactive,"August 16, 2012 (EU)",,,,
Garfield Gets Real,Gravity-i,"Destination Software, Zoo Digital Publishing","November 15, 2007 (NA)",,,,
Garfield's Fun Fest,Black Lantern Studios,"Destination Software, Zoo Digital Publishing","August 29, 2008 (EU,NA)",,,,
Garfield's Nightmare,Shin'en,"The Game Factory, Disney Interactive Studios","March 9, 2007 (EU)",,,,
Garfield: A Tail of Two Kitties,Two Tribes B.V.,The Game Factory,"August 25, 2006 (EU)",,,,
Gegege no Kitarou: Youkai Daigekisen,Bec,Bandai Namco Games,"July 10, 2008 (JP)",,,,
The Gekai,D3 Publisher,D3 Publisher,"August 28, 2008 (JP)",,,,
Gekikara Numpla 2500-Mon,Skonec,Success,"December 20, 2007 (JP)",,,,
Gendai Daisenryaku DS: Isshoku Sokuhatsu - Gunji Balance Houkai,SystemSoft Alpha,SystemSoft,"February 25, 2010 (JP)",,,,
The Genshijin DS,D3 Publisher,D3 Publisher,"March 27, 2008 (JP)",,,,
General Knowledge For DummiesLa Culture Generale Pour Les NulsFR,Anuman Interactive,Atari Corporation,"June 9, 2008 (EU)",,,,
Generator Rex: Agent of Providence,Virtuos,Activision,"November 1, 2011 (NA)",,,,
GeoMaster,Nurogames,Tivola,"June 2, 2010 (EU)",,,,
Geometry Wars: Galaxies,Kuju Entertainment,Sierra Entertainment,"November 27, 2007 (NA)",,,,
George of the Jungle and the Search for the Secret,Crave Entertainment,"Crave Entertainment, Ignition Entertainment","March 28, 2008 (EU)",,,,
Germany's Next Topmodel 2009,SevenOne Intermedia,SevenOne Intermedia,"April 15, 2009 (EU)",,,,
Germany's Next Topmodel 2010,SevenOne Intermedia,SevenOne Intermedia,2010 (EU),,,,
Germany's Next Topmodel 2011,DTP Entertainment,7Games,2011 (EU),,,,
Ghostbusters: The Video Game,Zen Studios,Atari,"June 16, 2009 (NA)",,,,
Ghost Trick: Phantom Detective,Capcom,Capcom,"June 19, 2010 (JP)",,,,
Giana Sisters DS,Spellbound,DTP Entertainment,"April 3, 2009 (EU)",,,,
Gina-Lisa Powershopping,Caipirinha Games,SevenOne Intermedia,"July 23, 2009 (EU)",,,,
Ginga Tetsudou 999 DS,Culture Brain,Culture Brain,"October 14, 2010 (JP)",,,,
Gintama DS: Yorozuya Daisoudou,Namco Bandai Games,Namco Bandai Games,"September 23, 2006 (JP)",,,,
Gintama Gin-Oh Quest: Gin-san ga Tenshoku shitari Sekai wo Sukuttari,Banpresto,Banpresto,"December 6, 2007 (JP)",,,,
Gintama Gintoki vs Hijikata,Banpresto,Banpresto,"December 14, 2006 (JP)",,,,
Girls Life: Fashion Addict,Ubisoft,Ubisoft,"November 5, 2009 (EU)",,,,
Girls Life: Jewellery Style,Ubisoft,Ubisoft,"November 26, 2009 (EU)",,,,
Girls Only,Most Wanted Entertainment,Easy Interactive,"October 19, 2010 (NA)",,,,
Glory Days 2,ODenis Studios,"Ghostlight, Secret Stash Games","August 6, 2007 (NA)",,,,
Glory of Heracles,Paon,Nintendo,"May 22, 2008 (JP)",,,,
"Go, Diego, Go!: Safari Rescue",Black Lantern Studios,2K Play,"November 5, 2007 (NA)",,,,
"Go, Diego, Go!: Great Dinosaur Rescue",Black Lantern Studios,Take-Two Interactive,"October 27, 2008 (NA)",,,,
Go West! A Lucky Luke Adventure,Neko Entertainment,Atari,"November 20, 2007 (EU)",,,,
Godzilla Unleashed: Double Smash,Santa Cruz Games,Atari,"November 20, 2007 (NA)",,,,
GoGo's Crazy Bones,Black Lantern Studios,GameMill Publishing,"March 28, 2012 (NA)",,,,
Gokujou!! Mecha Mote Iinchou: Girls Motekawa Box,Konami,Konami,"July 30, 2008 (JP)",,,,
"Gokujou!! Mecha Mote Iinchou: Mecha Mote Days, Hajime Masuwa!",Konami,Konami,"December 4, 2008 (JP)",,,,
Gokujou!! Mecha Mote Iinchou: MM My Best Friend!,Konami,Konami,"November 25, 2010 (JP)",,,,
Gokujou!! Mecha Mote Iinchou: MM Town de Miracle Change,Konami,Konami,"December 10, 2010 (JP)",,,,
Golden Balls,Mindscape,Mindscape,"December 5, 2008 (EU)",,,,
Go! Go! Cosmo Cops!,Noise,Namco Bandai Games,"August 28, 2009 (EU)",,,,
The Golden Compass,Artificial Mind and Movement,Sega,"November 30, 2007 (EU)",,,,
Golden Nugget Casino DS,SkyRiver Studios,Majesco Entertainment,"December 15, 2005 (NA)",,,,
Golden Sun: Dark Dawn,Camelot Software Planning,Nintendo,"October 28, 2010 (JP)",,,,
GoldenEye 007,n-Space,Activision,"November 2, 2010 (NA)",,,,
GoldenEye: Rogue Agent,"EA Tiburon, n-Space",EA Games,"June 13, 2005 (NA)",,,,
Golgo 13: File G-13 o Oe,Marvelous Interactive,Marvelous Interactive,"June 18, 2009 (JP)",,,,
Goosebumps HorrorLand,Scholastic Corporation,Scholastic Corporation,"October 14, 2008 (NA)",,,,
GoPets: Vacation Island,1st Playable Productions,Konami,"March 18, 2008 (NA)",,,,
Gormiti: The Lords of Nature!,Climax Studios,Konami,"August 27, 2010 (EU)",,,,
Gotouchi Kentei DS,Studio Zan,Spike,"November 22, 2006 (JP)",,,,
Gourmet Chef,Ubisoft,Ubisoft,"June 24, 2008 (NA)",,,,
Grand Galop,Zig Zag,Deep Silver,"June 5, 2010 (EU)",,,,
Grand Theft Auto: Chinatown Wars,Rockstar Leeds,"Rockstar Games, CyberFront","March 17, 2009 (NA)",,,,
Grand Trucker Aniki: Shigoto to Kenka to Koimoyou,Rize Dragon,Genterprise,"October 22, 2009 (JP)",,,,
Grease: The Official Video Game,Big Head Games Ltd.,505 Games,"August 24, 2010 (NA)",,,,
Green Lantern: Rise of the Manhunters,Griptonite Games,Warner Bros. Interactive Entertainment,"June 7, 2011 (NA)",,,,
Greg Hastings Tournament Paintball MAX'D,The Whole Experience,Activision,"January 31, 2006 (NA)",,,,
Gremlins Gizmo,"Pipeworks Software, Inc.",NECA,"November 18, 2011 (NA)",,,,
Grey's Anatomy: The Video Game,Longtail Studios,Ubisoft,"March 4, 2009 (NA)",,,,
GRIDRace Driver: GridEU,Firebrand Games,Codemasters,"May 8, 2008 (NA)",,,,
Groovy Chick: My Fashion World,Mindscape,Mindscape,"October 2, 2009 (EU)",,,,
The Guild DS,Independent Arts,RTL,"April 2, 2009 (EU)",,,,
Guilty Gear Dust Strikers,Arc System Works,"ASNetworks, Majesco Entertainment, THQ","April 25, 2006 (NA)",,,,
Guinness World Records: The Video Game,Warner Bros. Interactive Entertainment,Warner Bros. Interactive Entertainment,"October 24, 2008 (EU)",,,,
Guitar Hero: On Tour,Vicarious Visions,Activision,"June 22, 2008 (NA)",,,,
Guitar Hero: On Tour Decades,Vicarious Visions,Activision,"November 14, 2008 (EU)",,,,
Guitar Hero: On Tour Modern Hits,Vicarious Visions,Activision,"June 9, 2009 (NA)",,,,
Guitar Rock Tour,Ubisoft,Ubisoft,"November 4, 2008 (NA)",,,,
Gummy Bears Minigolf,Beyond Reality,Storm City Games,"October 15, 2010 (NA)",,,,
Gunpey DS,Art,"Atari, Namco Bandai Games","October 19, 2006 (JP)",,,,
Guru GuruGuruGuru NagettoJP,BeeWorks,"505 Game Street, Success","April 28, 2005 (JP)",,,,
Gyakuten Kenji 2,Capcom,Capcom,"February 3, 2011 (JP)",,,,
Gyouretsu no Dekiru Houritsu Soudansho,Bandai Namco Games,Bandai Namco Games,"February 25, 2010 (JP)",,,,
