The Legend of Spyro: Dawn of the Dragon,Tantalus Media,Sierra Entertainment,"October 21, 2008 (NA)",,,,
The Legend of Spyro: The Eternal Night,The Fizz Factor,Sierra Entertainment,"October 2, 2007 (NA)",,,,
Legend of the Guardians: The Owls of Ga'Hoole,Tantatus,Warner Bros. Interactive Entertainment,"September 14, 2010 (NA)",,,,
The Legend of Zelda: Phantom Hourglass,Nintendo EAD,Nintendo,"June 23, 2007 (JP)",,,,
The Legend of Zelda: Spirit Tracks,Nintendo EAD,Nintendo,"December 7, 2009 (NA)",,,,
The Legendary Starfy,Tose,Nintendo,"July 10, 2008 (JP)",,,,
Lego Batman: The Video Game,TT Fusion,"Warner Bros. Interactive Entertainment, DC Comics","September 23, 2008 (NA)",,,,
Lego Batman 2: DC Super Heroes,Traveller's Tales,Warner Bros. Interactive Entertainment,"June 19, 2012 (NA)",,,,
Lego Battles,Hellbent Games,Warner Bros. Interactive Entertainment,"June 9, 2009 (NA)",,,,
Lego Battles: Ninjago,"Hellbent Games, Traveller's Tales",Warner Bros. Interactive Entertainment,"April 12, 2011 (NA)",,,,
Lego Friends,Hellbent Games,Warner Bros. Interactive Entertainment,"April 8, 2014 (NA)",,,,
Lego Harry Potter: Years 1–4,TT Fusion,Warner Bros. Interactive Entertainment,"November 11, 2010 (NA)",,,,
Lego Harry Potter: Years 5-7,TT Fusion,Warner Bros. Interactive Entertainment,"November 11, 2011 (NA)",,,,
Lego Indiana Jones: The Original Adventures,TT Fusion,"Activision, LucasArts","June 3, 2008 (NA)",,,,
Lego Indiana Jones 2: The Adventure Continues,TT Fusion,LucasArts,"November 17, 2009 (NA)",,,,
Lego Legends of Chima: Laval's Journey,TT Fusion,Warner Bros. Interactive Entertainment,"August 31, 2013 (NA)",,,,
Lego The Lord of the Rings,TT Fusion,Warner Bros. Interactive Entertainment,"October 30, 2012 (NA)",,,,
Lego Marvel Super Heroes: Universe in Peril,TT Fusion,Warner Bros. Interactive Entertainment,"February 18, 2014 (NA)",,,,
Lego Pirates of the Caribbean: The Video Game,Traveller's Tales,Disney Interactive Studios,"May 10, 2011 (NA)",,,,
Lego Rock Band,Backbone Entertainment,Warner Bros. Interactive Entertainment,"November 3, 2009 (NA)",,,,
Lego Star Wars: The Complete Saga,TT Fusion,LucasArts,"November 6, 2007 (NA)",,,,
Lego Star Wars II: The Original Trilogy,Amaze Entertainment,"Electronic Arts, LucasArts","September 11, 2006 (PAL)",,,,
Lego Star Wars III: The Clone Wars,TT Fusion,LucasArts,"March 22, 2011 (NA)",,,,
Lernerfolg Grundschule Musik - Little Amadeus,Tivola,Tivola,"September 6, 2010 (EU)",,,,
Lernerfolg Grundschule: Deutsch - Der Rechtschreibtrainer,Tivola,Tivola,2008 (EU),,,,
Lernerfolg Grundschule: Deutsch - Der Rechtschreibtrainer Neue Version,Tivola,Tivola,2008 (EU),,,,
"Lernerfolg Grundschule: Deutsch, Klasse 1+2",Tivola,Tivola,2008 (EU),,,,
"Lernerfolg Grundschule: Deutsch, Klasse 3+4",Tivola,Tivola,2008 (EU),,,,
Lernerfolg Grundschule: Englisch - Der Vokabeltrainer,Tivola,Tivola,2008 (EU),,,,
Lernerfolg Grundschule: Englisch - Der Vokabeltrainer Neue Version,Tivola,Tivola,2008 (EU),,,,
"Lernerfolg Grundschule: English, Klasse 1+2",Tivola,Tivola,2008 (EU),,,,
"Lernerfolg Grundschule: English, Klasse 3+4",Tivola,Tivola,2008 (EU),,,,
Lernerfolg Grundschule: Mathematik Intensiv - Klasse 1-4,Tivola,Tivola,2008 (EU),,,,
"Lernerfolg Grundschule: Mathematik, Klasse 1+2",Tivola,Tivola,2008 (EU),,,,
"Lernerfolg Grundschule: Mathematik, Klasse 3+4",Tivola,Tivola,2008 (EU),,,,
Lernerfolg Grundschule: Konzentration - Der Aufmerksamkeitstrainer,Tivola,Tivola,2008 (EU),,,,
Lernerfolg Vorschule: Capt'n Sharky,Tivola,Tivola,2008 (EU),,,,
Lernerfolg Vorschule: Lernerfolg Vorschule - Prinzessin Lillifee,Tivola,Tivola,2008 (EU),,,,
Les aventures de T'choupi a l'ecole,Emme,Emme,"July 20, 2010 (EU)",,,,
Les nouvelles aventures de T'choupi et ses amis,Emme,Emme,"August 11, 2011 (EU)",,,,
Les Incollables CE1-CE2,Mindscape,Mindscape,"March 19, 2008 (EU)",,,,
Les Incollables CM1-CM2,Mindscape,Mindscape,"March 19, 2008 (EU)",,,,
Les Incollables CP,Mindscape,Mindscape,"March 19, 2008 (EU)",,,,
Let's Mangaka DS Style,Columbia Music Entertainment,Columbia Music Entertainment,"July 29, 2010 (JP)",,,,
Let's Play Ballerina,Deep Silver,Deep Silver,"June 18, 2010 (PAL)",,,,
Let's Play Fashion Designer,Deep Silver,Deep Silver,"December 5, 2008 (PAL)",,,,
Let's Play Flight Attendant,Deep Silver,Deep Silver,"May 25, 2010 (PAL)",,,,
Let's Play Garden,Deep Silver,Deep Silver,"June 18, 2010 (PAL)",,,,
Let's Play Journalists,Deep Silver,Deep Silver,"December 2, 2010 (PAL)",,,,
Let's Play Pet Hospitals,Biodroid Productions,Deep Silver,"February 27, 2009 (PAL)",,,,
Let's Play Schools,ZigZag Island,Deep Silver,"December 5, 2008 (PAL)",,,,
Let's Ride: Friends Forever,THQ,THQ,"March 3, 2008 (NA)",,,,
Lettriq,Vocabelum,Vocabelum,"August 22, 2007 (EU)",,,,
LifeSigns: Surgical Unit,Spike,"DreamCatcher Games, JoWooD Productions, Spike","October 21, 2005 (JP)",,,,
Line Rider 2: Unbound,inXile Entertainment,"Deep Silver, Genius Products","September 16, 2008 (NA)",,,,
Lilpri DS: Hime-Chen! Apple Pink,Family Entertainment,Sega,"December 19, 2010 (JP)",,,,
Lina no Atelier: Strahl no Renkinjutsushi,Gust,Gust,"December 22, 2009 (JP)",,,,
Lingo,Media Sales & Licensing,Media Sales & Licensing,"October 11, 2010 (EU)",,,,
Lingo Deluxe,Media Sales & Licensing,Media Sales & Licensing,"December 26, 2011 (EU)",,,,
Lingo voor kinderen,Media Sales & Licensing,Media Sales & Licensing,"December 17, 2011 (EU)",,,,
Lionel Trains: On Track,Black Lantern Studios,Destination Software,"December 6, 2006 (NA)",,,,
Lise no Atelier: Ordre no Renkinjutsushi,Gust Co. Ltd.,Gust,"April 19, 2007 (JP)",,,,
Little Bears,B-Alive,Zoo Games,"April 2, 2009 (PAL)",,,,
Little Book of Big Secrets,505 Games,505 Games,"April 23, 2010 (PAL)",,,,
Little Charley Bear,Avanquest Software,Avanquest Software,"May 25, 2012 (PAL)",,,,
Little League World Series Baseball 2008,Activision,Activision,"August 5, 2008 (NA)",,,,
Little League World Series Baseball 2009,Activision,Activision,"June 23, 2009 (NA)",,,,
Little Red Riding Hood's Zombie BBQ,EnjoyUp Games,Destineer,"October 28, 2008 (PAL,NA)",,,,
Little Wingels,KRITZELKRATZ 3000 GmbH,dtp Young Entertainment AG,"September 3, 2009 (EU)",,,,
Littlest Pet Shop: Beach Friends,Electronic Arts,Electronic Arts,"October 20, 2009 (NA)",,,,
Littlest Pet Shop: City Friends,Electronic Arts,Electronic Arts,"October 20, 2009 (NA)",,,,
Littlest Pet Shop: Country Friends,Electronic Arts,Electronic Arts,"October 20, 2009 (NA)",,,,
Littlest Pet Shop: Garden,Electronic Arts,Electronic Arts,"October 14, 2008 (NA)",,,,
Littlest Pet Shop: Jungle,Electronic Arts,Electronic Arts,"October 4, 2008 (NA)",,,,
Littlest Pet Shop: Spring,Electronic Arts,Electronic Arts,"March 3, 2009 (NA)",,,,
Littlest Pet Shop: Winter,Electronic Arts,Electronic Arts,"October 14, 2008 (NA)",,,,
Littlest Pet Shop 3 Biggest Stars: Blue Team,Electronic Arts,Electronic Arts,"October 5, 2010 (NA)",,,,
Littlest Pet Shop 3 Biggest Stars: Pink Team,Electronic Arts,Electronic Arts,"October 5, 2010 (NA)",,,,
Littlest Pet Shop 3 Biggest Stars: Purple Team,Electronic Arts,Electronic Arts,"October 5, 2010 (NA)",,,,
Live Battle Card: Live-On DS,Acquire,Acquire,"August 20, 2009 (JP)",,,,
Lively Garden,Brownie Brown,Marvelous Entertainment,"January 28, 2010 (JP)",,,,
Lock's Quest,5th Cell,THQ,"September 8, 2008 (NA)",,,,
Lode Runner,Hudson Soft,Hudson Soft,"October 26, 2006 (JP)",,,,
Logic Cubes,Morgen Studios,Kiddinx,"July 15, 2010 (EU)",,,,
Logic Machines,City Interactive,City Interactive,"July 10, 2009 (EU)",,,,
LOL,Route24,"Agetec, Rising Star Games, skip Ltd.","July 19, 2007 (JP)",,,,
Lola & Virginia,Imira Entertainment,Virgin Play (Spain)Warner Bros. Interactive Entertainment (European countries),"February 20, 2009 (EU)",,,,
Londonian Gothics: Mekyū no Lolita,Megacyber,Megacyber,"October 13, 2005 (JP)",,,,
Lost Identities,Engine Software,dtp Young Entertainment AG,"October 15, 2010 (EU)",,,,
Looney Tunes: Cartoon Conductor,Amaze Entertainment,Eidos Interactive,"June 6, 2008 (PAL)",,,,
Looney Tunes: Duck Amuck,WayForward Technologies,Warner Bros. Interactive Entertainment,"October 9, 2007 (NA)",,,,
The Lord of the Rings: Aragorn's Quest,TT Fusion,Warner Bros. Interactive Entertainment,"September 14, 2010 (NA)",,,,
The Lord of the Rings: Conquest,Artificial Mind and Movement,Electronic Arts,"January 9, 2009 (PAL)",,,,
Los Lunnis,Legend Studios,505 Games,"March 31, 2009 (EU)",,,,
Lost in Blue,Konami,Konami,"August 25, 2005 (JP)",,,,
Lost in Blue 2,Konami,Konami,"March 15, 2007 (JP)",,,,
Lost in Blue 3,Konami,Konami,"December 20, 2007 (JP)",,,,
The Lost Treasures of Alexandria,Engine Software,MSL,"August 26, 2011 (PAL)",,,,
LostMagic,Taito Corporation,"Taito Corporation, Ubisoft","January 19, 2006 (JP)",,,,
Love is... in Bloom: The Flower Shop Garden,Zoo Digital,Zoo Digital,"April 9, 2009 (EU)",,,,
LovePlus,Konami,Konami,"September 3, 2009 (JP)",,,,
LovePlus+,Konami,Konami,"June 24, 2010 (JP)",,,,
Lovely LisaRika-Chan DS: Onna no Ko Lesson: Oshare mo Oshigoto mo Omakase!JP,DreamFactory,Takara Tomy,"November 29, 2007 (JP)",,,,
Lovely Lisa and FriendsRika-Chan DS Motto! Onna no Ko Lesson: Oshare Oshigoto Otetsudai Daisuki!JP,DreamFactory,Takara Tomy,"November 5, 2009 (JP)",,,,
Loving Life with Hello Kitty & Friends,Compile Heart,CokeM Interactive,"June 17, 2011 (EU)",,,,
Lucky Star Moe Drill,Kadokawa Shoten,Kadokawa Shoten,"December 1, 2005 (JP)",,,,
Lucky Luke: The Daltons,Neko Entertainment,Atari SA,"September 25, 2008 (EU)",,,,
Lufia: Curse of the Sinistrals,Natsume,Square Enix,"February 25, 2010 (JP)",,,,
Luminous Arc,Imageepoch,"Atlus, Marvelous Entertainment, Rising Star Games","February 8, 2007 (JP)",,,,
Luminous Arc 2,Imageepoch,"Atlus, Marvelous Entertainment","May 15, 2008 (JP)",,,,
Luminous Arc 3,Imageepoch,Marvelous Entertainment,"December 10, 2009 (JP)",,,,
Lunar Knights,Kojima Productions,Konami,"February 6, 2007 (NA)",,,,
Lunar: Dragon Song,"Game Arts, Japan Art Media","Marvelous Entertainment, Rising Star Games, Ubisoft","August 25, 2005 (JP)",,,,
Lup Salad DS: Lupupu Cube,Dimple Entertainment,Dimple Entertainment,"January 31, 2008 (JP)",,,,
Lupin Sansei: Shijou Saidai no Zunousen,Nex Entertainment,Namco Bandai Games,"February 11, 2010 (JP)",,,,
Lux-Pain,Killaware,"Ignition Entertainment, Marvelous Entertainment, Rising Star Games","March 27, 2008 (JP)",,,,
Luxor: Pharaoh's Challenge,Mac Play,MumboJumbo,"December 18, 2007 (NA)",,,,
M&M's Adventure,Nikitova Games,Destination Software,"November 21, 2008 (NA)",,,,
M&M's Break' Em,Destination Software,"Destination Software, Zoo Digital Publishing","March 25, 2007 (NA)",,,,
M&M's Kart Racing,FrontLine Studios,"Destination Software, Zoo Digital Publishing","March 24, 2008 (NA)",,,,
Mabeop Cheonjamun DS,Skonec,Nintendo of Korea,"April 16, 2009 (KR)",,,,
Mabeop Cheonjamun DS 2: The Final Hanja Magic,Skonec,Nintendo of Korea,"January 27, 2011 (KR)",,,,
Machi no Pet-Ya-San DS 2: Wannyan 333-Hiki Daishuugou!,Infinity,E-Frontier,"February 19, 2009 (JP)",,,,
Machi no Pet-Ya-San DS: Wan-chan 200-Hiki Daishuugou,Infinity,E-Frontier,"August 9, 2007 (JP)",,,,
Machi-Ing Maker DS,D3Publisher,D3Publisher,"July 24, 2008 (JP)",,,,
Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!,Bandai Namco Games,Bandai Namco Games,"June 17, 2010 (JP)",,,,
Madden NFL 2005,EA Tiburon,EA Sports,"November 17, 2004 (NA)",,,,
Madden NFL 06,EA Sports,EA Sports,"August 8, 2005 (NA)",,,,
Madden NFL 07,Exient Entertainment,EA Sports,"August 22, 2006 (NA)",,,,
Madden NFL 08,EA Tiburon,EA Sports,"August 14, 2007 (NA)",,,,
Madden NFL 09,EA Tiburon,EA Sports,"August 12, 2008 (NA)",,,,
Maejig Cheongkeuwa Mabeobui Seong,BarunsonCreative,BarunsonCreative,"July 15, 2011 (KR)",,,,
Maestro! Jump in Music,Pasta Games,Bigben Interactive,"November 30, 2009 (EU)",,,,
Mage Knight: Destiny's Soldier,Big Blue Bubble,Namco Bandai Games,"September 26, 2006 (NA)",,,,
Magic Encyclopedia 3: Illusions,Engine Software,MSL,"August 9, 2012 (EU)",,,,
Magic Encyclopedia II: Moonlight,Foreign Media,Foreign Media,"October 14, 2010 (EU)",,,,
The Magic Roundabout,Neko Entertainment,Deep Silver,"December 5, 2008 (EU)",,,,
The Magic School Bus: Oceans,Big Blue Bubble,Scholastic,"October 25, 2011 (NA)",,,,
Magical Starsign,Brownie Brown,Nintendo,"June 22, 2006 (JP)",,,,
Magical Zunou Power!!,D3 Publisher,D3 Publisher,"December 25, 2008 (JP)",,,,
Magician's Quest: Mysterious Times,Konami,Konami,"November 12, 2008 (JP)",,,,
MagicQ DS,Studio9,Studio9,"December 21, 2007 (KR)",,,,
Magnetica,Mitchell Corporation,Nintendo,"March 2, 2006 (JP)",,,,
Mah Jong Quest: Expeditions,Game Brains,"Activision, Global Software Publishing","October 16, 2007 (NA)",,,,
MahjongMahjong: Eine Reise um die Welt,Kritzelkratz 3000,DTP Young Entertainment,"June 15, 2007 (EU)",,,,
The Mahjong,D3 Publisher,D3 Publisher,"June 30, 2005 (JP)",,,,
Mahjong 300,Cerasus Media,Avanquest Software,"September 16, 2011 (EU)",,,,
Mahjong Haoh DS Special,Mainichi Communications,Mycom,"December 21, 2006 (JP)",,,,
Mahjong Haoh DS: Dankyuu Battle,Mainichi Communications,Mycom,"September 13, 2007 (JP)",,,,
Mahjong Journey: Quest for TikalMahjongg: Ancient MayasEU,Cerasus Media,MumboJumbo,"September 16, 2009 (EU)",,,,
Mahjong Kakutou Club DS: Wi-Fi Taiou,Konami,Konami,"December 7, 2006 (JP)",,,,
Mahjong Mysteries: Ancient Athena,Cerasus Media,Avanquest Software,"May 25, 2012 (EU)",,,,
Mahjong Mysteries: Ancient Egypt,Cerasus Media,Avanquest Software,"June 25, 2010 (EU)",,,,
Mahjong Navi DS,Mainichi Communications,Mainichi Communications,"May 15, 2008 (JP)",,,,
Mahjong Taikai,Koei,Koei,"December 2, 2004 (JP)",,,,
Mah-Jongg,Rising Star Games,Rising Star Games,2009 (EU),,,,
Mainichi Suteki! Hello Kitty no Life Kit,Dorart,Dorart,"September 13, 2007 (JP)",,,,
Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu,Matrix Software,Square Enix,"April 17, 2008 (JP)",,,,
Majin Tantei Nōgami Neuro: Neuro to Miko no Bishoku Sanmai,Marvelous Entertainment,Marvelous Entertainment,"June 12, 2008 (JP)",,,,
Majime ni Fumajime Kaiketsu Zorori - Kyoufu no Takarabako,,,"August 31, 2006 (JP)",,,,
Major DS: Dream Baseball,Takara Tomy,Takara Tomy,"July 31, 2008 (JP)",,,,
Major League Baseball 2K7,Skyworks Technologies,2K Sports,"March 19, 2007 (NA)",,,,
Major League Baseball 2K8 Fantasy All-Stars,Deep Fried Entertainment,2K Sports,"April 14, 2008 (NA)",,,,
Major League Baseball 2K9 Fantasy All-Stars,Deep Fried Entertainment,2K Sports,"March 3, 2009 (NA)",,,,
Major League Baseball 2K10,Powerhead Games,2K Sports,"March 2, 2010 (NA)",,,,
Major League Baseball 2K11,Visual Concepts,2K Sports,"March 8, 2011 (NA)",,,,
Major League Baseball 2K12,Visual Concepts,2K Sports,"March 6, 2012 (NA)",,,,
Make 10: A Journey of Numbers,MuuMuu,Nintendo,"October 10, 2007 (JP)",,,,
Mame Goma 2: Uchi no Ko ga Ichiban!,Infinity,Creative Core,"July 31, 2008 (JP)",,,,
Mame Goma 3: Kawaii ga Ippai,Infinity,Creative Core,"August 5, 2010 (JP)",,,,
Mame Goma: Honobono Nikki,TDK Core,TDK Core,"July 26, 2007 (JP)",,,,
Manga Ka Debut Monogatari DS: Akogare! Manga Ka Ikusei Game,Hyde,TDK Core,"November 10, 2005 (JP)",,,,
MapleStory DS,Nexon,Nexon,"April 15, 2010 (KR)",,,,
Mar Heaven: Boukyaku no Clavier,Alpha Unit,Konami,"September 7, 2006 (JP)",,,,
Mar Heaven: Karudea no Akuma,Alpha Unit,Konami,"March 30, 2006 (JP)",,,,
March of the Penguins,Destination Software,"Destination Software, Zoo Digital Publishing","November 27, 2006 (NA)",,,,
Margot's Bepuzzled!,Zushi Games Ltd,Zushi Games Ltd,"October 23, 2009 (NA)",,,,
Margot's Word Brain,Slam Games,Zoo Games,"September 23, 2008 (NA)",,,,
Marie & Gully no Let's Science,Dorart,Dorart,"April 15, 2010 (JP)",,,,
Marie-Antoinette et la Guerre d'Independence Americaine episode 1: La Fraternite du Loup,Nemopolis,Nemopolis,"September 30, 2010 (EU)",,,,
Marie-Antoinette et les Disciples de Loki,Nemopolis,Nemopolis,"December 14, 2011 (EU)",,,,
Mario & Luigi: Bowser's Inside Story,AlphaDream,Nintendo,"February 11, 2009 (JP)",,,,
Mario & Luigi: Partners in Time,AlphaDream,Nintendo,"November 28, 2005 (NA)",,,,
Mario & Sonic at the Olympic Games,Sega,"Nintendo, Sega","January 17, 2008 (JP)",,,,
Mario & Sonic at the Olympic Winter Games,Sega,"Nintendo, Sega","October 13, 2009 (NA)",,,,
Mario Hoops 3-on-3,Square Enix,Nintendo,"July 27, 2006 (JP)",,,,
Mario Kart DS,Nintendo,Nintendo,"November 14, 2005 (NA)",,,,
Mario Party DS,Hudson Soft,Nintendo,"November 8, 2007 (JP)",,,,
Mario vs. Donkey Kong: Mini-Land Mayhem!,Nintendo Software Technology,Nintendo,"November 14, 2010 (NA)",,,,
Mario vs. Donkey Kong 2: March of the Minis,Nintendo,Nintendo,"September 25, 2006 (NA)",,,,
Marker Man Adventures,Glyphic Entertainment,Majesco Entertainment,"August 18, 2009 (NA)",,,,
Martin Mystery,OUAT Entertainment,Ubisoft,"August 18, 2008 (EU)",,,,
Marvel Nemesis: Rise of the Imperfects,"EA Canada, Sensory Sweep Studios",EA Games,"October 11, 2005 (NA)",,,,
Marvel Super Hero Squad,Halfbrick,THQ,"October 20, 2009 (NA)",,,,
Marvel Super Hero Squad: The Infinity Gauntlet,THQ,THQ,"November 16, 2010 (NA)",,,,
Marvel Trading Card Game,1st Playable Productions,Konami,"May 22, 2007 (NA)",,,,
Marvel: Ultimate Alliance 2,Vicarious Visions,Activision,"September 15, 2009 (NA)",,,,
Master Jin Jin's IQ Challenge,Astroll,Valcon Games,"September 1, 2006 (JP)",,,,
Master of the Monster Lair,Global A Entertainment,"Atlus, Global A Entertainment, Rising Star Games","October 25, 2007 (JP)",,,,
Match 3 Madness,Most Wanted Entertainment,Foreign Media,"November 30, 2010 (PAL)",,,,
Matchstick Puzzle by DS,Ertain,"Ertain, DreamCatcher Games","February 11, 2008 (PAL)",,,,
Math Blaster in the Prime Adventure,Knowledge Adventure,Knowledge Adventure,"February 3, 2008 (NA)",,,,
Math Play,Denyu-Sha,"Denyu-Sha, Natsume, Ubisoft","September 7, 2006 (JP)",,,,
Maths Made Simple,505 Games,505 Games,"October 3, 2008 (PAL)",,,,
Maus DS,Braingame,Braingame,"December 12, 2008 (PAL)",,,,
Max and the Magic Marker,Most Wanted Entertainment,Easy Interactive,"July 30, 2011 (PAL)",,,,
May's Mystery: Forbidden Memories,V5 Play Studio,Mastertronic,"August 12, 2011 (PAL)",,,,
MayaMajaDE,Studio 100 NV,Studio 100 NV,"July 13, 2013 (EU)",,,,
Mazes of Fate DS,Sabarasa,Graffiti Entertainment,"September 9, 2008 (NA)",,,,
Me de Unou o Kitaeru: DS Sokudoku Junior,MileStone Inc.,MileStone Inc.,"August 30, 2007 (JP)",,,,
Me de Unou o Kitaeru: DS Sokudoku Jutsu,MileStone Inc.,MileStone Inc.,"November 9, 2006 (JP)",,,,
Meccha! Taiko no Tatsujin DS: Nanatsu no Shima no Daibouken,Namco Bandai Games,Namco Bandai Games,"April 24, 2008 (JP)",,,,
Mechanic Master,Midway Games,Midway Games,"October 24, 2008 (PAL)",,,,
Mechanic Master 2,Midway Games,Midway Games,"October 20, 2010 (NA)",,,,
MechAssault: Phantom War,Backbone Entertainment,"Eidos Interactive, Majesco Entertainment","September 12, 2006 (NA)",,,,
Medarot DS: Kabuto Ver.,Delta Arts,Rocket Company,"May 27, 2010 (JP)",,,,
Medarot DS: Kuwagata Ver.,Delta Arts,Rocket Company,"May 27, 2010 (JP)",,,,
Mega Bloks: Diego's Build and Rescue,2K Play,Take-Two Interactive,"October 26, 2010 (NA)",,,,
Mega Man Battle Network 5: Double Team DS,Capcom,"Capcom, Nintendo","July 21, 2005 (JP)",,,,
Mega Man Star Force 2: Zerker × Ninja,Capcom,Capcom,"November 22, 2007 (JP)",,,,
Mega Man Star Force 2: Zerker × Saurian,Capcom,Capcom,"November 22, 2007 (JP)",,,,
Mega Man Star Force 3: Black Ace,Capcom,Capcom,"November 13, 2008 (JP)",,,,
Mega Man Star Force 3: Red Joker,Capcom,Capcom,"November 13, 2008 (JP)",,,,
Mega Man Star Force: Dragon,Capcom,Capcom,"December 14, 2006 (JP)",,,,
Mega Man Star Force: Leo,Capcom,Capcom,"December 14, 2006 (JP)",,,,
Mega Man Star Force: Pegasus,Capcom,Capcom,"December 14, 2006 (JP)",,,,
Mega Man Zero Collection,Inti Creates,Capcom,"June 8, 2010 (NA)",,,,
Mega Man ZX,Inti Creates,Capcom,"July 6, 2006 (JP)",,,,
Mega Man ZX Advent,Inti Creates,Capcom,"July 12, 2007 (JP)",,,,
Mega Mindy,ThePharmacy,Studio 100 NV,2009 (EU),,,,
Mein Beautyhotel fur Tiere,exozet,dtp Young Entertainment AG,2008 (EU),,,,
Mein TraumJob Kinderarztin,Aruba Games,Tivola,"September 25, 2009 (EU)",,,,
Meitantei Conan & Kindaichi Shounen no Jikenbou,Namco Bandai Games,Namco Bandai Games,"February 5, 2009 (JP)",,,,
Meitantei Conan: Aoki Houseki no Rinbukyoku,Namco Bandai Games,Namco Bandai Games,"April 21, 2011 (JP)",,,,
Meitantei Conan: Kakokara no Zensou Kyoku,Namco Bandai Games,Namco Bandai Games,"April 19, 2012 (JP)",,,,
Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,Namco Bandai Games,Namco Bandai Games,"April 3, 2008 (JP)",,,,
Meitantei Conan: Tantei Ryoku Trainer,Namco Bandai Games,Namco Bandai Games,"February 5, 2009 (JP)",,,,
Mensch argere Dich nicht,Independent Arts,Kiddinx,"September 17, 2009 (EU)",,,,
Merlin: A Servant of Two Masters,Avanquest Software,Avanquest Software,"October 26, 2012 (EU)",,,,
Metal Fight Beyblade DS,Amber,Hudson Soft,"March 26, 2009 (JP)",,,,
Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers,Amble,Hudson Soft,"December 2, 2010 (JP)",,,,
Metal Max 2: Reloaded,Crea-Tech,Kadokawa Games,"December 8, 2011 (JP)",,,,
Metal Max 3,Enterbrain,Kadokawa Games,"July 29, 2010 (JP)",,,,
Metal Saga: Hagane no Kisetsu,Crea-Tech,Success Corporation,"June 15, 2006 (JP)",,,,
Metal Slug 7,SNK Playmore,"SNK Playmore, Ignition Entertainment","July 17, 2008 (JP)",,,,
Meteos,"Q Entertainment, Sora Ltd.","Bandai, Nintendo","March 10, 2005 (JP)",,,,
Meteos: Disney Magic,"Q Entertainment, Aspect Co., Ltd., Platinum Egg",Buena Vista Games,"February 20, 2007 (NA)",,,,
Methode Boscher: La Journee des Tout Petits,Gimagin Games,Atari SA,"December 16, 2008 (EU)",,,,
Metroid Prime Hunters,"Nintendo Software Technology, Retro Studios",Nintendo,"March 20, 2006 (NA)",,,,
Metroid Prime Pinball,Fuse Games,Nintendo,"October 24, 2005 (NA)",,,,
Metropolis Crimes,Lexis Numerique,Ubisoft,"October 1, 2009 (EU)",,,,
Mezase! Koushien,Tasuke,Tasuke,"July 24, 2008 (EU)",,,,
Mezase!! Tsuri Master DS,Hudson Soft,Hudson Soft,"April 23, 2009 (EU)",,,,
Miami Law,Hudson Soft,Hudson Soft,"June 9, 2009 (NA)",,,,
Miami Nights: Singles in the City,Gameloft,Ubisoft,"January 15, 2008 (NA)",,,,
Michael Jackson: The Experience,Ubisoft,Ubisoft,"November 23, 2010 (NA)",,,,
Micro Machines V4,Supersonic Software,Codemasters,"January 5, 2007 (PAL)",,,,
Midnight Mysteries: The Edgar Allan Poe Conspiracy,MumboJumbo,MumboJumbo,"September 21, 2010 (NA)",,,,
Midnight Play! Pack,Gameloft,Ubisoft,"June 6, 2008 (PAL)",,,,
Might & Magic: Clash of Heroes,Capybara Games,Ubisoft,"December 1, 2009 (NA)",,,,
Military History: Commander - Europe at War,Slitherine,Koch Media,"March 20, 2009 (EU)",,,,
Milon no Hoshizora Shabon: Puzzle Kumikyoku,Takumi Corporation,Hudson Soft,"July 6, 2006 (JP)",,,,
Mimi de Unou o Kitaeru DS: Chou-Nouryoku,MileStone Inc.,MileStone Inc.,"July 26, 2007 (JP)",,,,
Mimi's Party Fun!,TechFront,Destineer,"September 30, 2010 (NA)",,,,
Mind Body & Soul: Big Word Puzzle Book,1bit garden,505 Games,"April 24, 2009 (EU)",,,,
Mind Body & Soul: Blend-it,Crush Digital,505 Games,"March 26, 2010 (EU)",,,,
Mind Quiz: Your Brain Coach,Ubisoft,"Sega, Ubisoft","September 14, 2006 (JP)",,,,
Mind Your Language: English,Spiral House,Virgin Play,"February 13, 2009 (EU)",,,,
Mind Your Language: French,Spiral House,Virgin Play,"February 13, 2009 (EU)",,,,
Mind Your Language: German,Spiral House,Virgin Play,"February 13, 2009 (EU)",,,,
Mind Your Language: Japanese,Spiral House,Virgin Play,"February 13, 2009 (EU)",,,,
Mind Your Language: Spanish,Spiral House,Virgin Play,"February 13, 2009 (EU)",,,,
MinDStorm 2,ASK,505 GamesASK,"February 19, 2009 (JP)",,,,
Mini Golf Resort,Teyon,S.A.D.,"January 7, 2011 (EU)",,,,
Mini Ninjas,IO Interactive,Eidos Interactive,"September 8, 2009 (NA)",,,,
Mini RC Rally,Summitsoft Entertainment,Summitsoft Entertainment,"December 12, 2006 (NA)",,,,
Mini Yonkyu DS,Rocket Company,Rocket Company,"December 17, 2009 (JP)",,,,
Minna Atsumare! Quiz Party,Ertain,Ertain,"March 27, 2008 (JP)",,,,
Minna de Flash Anzan DS,MileStone Inc.,MileStone Inc.,"March 27, 2008 (JP)",,,,
